PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S
322,0.0,1.0,0.4791666666666667,0.0,0.0,0.12147384615384615,0.0,1.0,0.0,0.0,1.0
323,1.0,0.5,0.5416666666666666,0.0,0.0,0.19,1.0,0.0,0.0,1.0,0.0
324,1.0,0.5,0.375,0.2,0.16666666666666666,0.4461538461538462,1.0,0.0,0.0,0.0,1.0
328,1.0,0.5,0.6666666666666666,0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.0
329,1.0,1.0,0.5625,0.2,0.16666666666666666,0.31576923076923075,1.0,0.0,0.0,0.0,1.0
330,1.0,0.0,0.25,0.0,0.16666666666666666,0.8919876923076923,1.0,0.0,1.0,0.0,0.0
331,1.0,1.0,0.5353982843137254,0.4,0.0,0.3576923076923077,1.0,0.0,0.0,1.0,0.0
332,0.0,0.0,0.8645833333333334,0.0,0.0,0.43846153846153846,0.0,1.0,0.0,0.0,1.0
334,0.0,1.0,0.25,0.4,0.0,0.27692307692307694,0.0,1.0,0.0,0.0,1.0
336,0.0,1.0,0.5353982843137254,0.0,0.0,0.12147384615384615,0.0,1.0,0.0,0.0,1.0
339,1.0,1.0,0.8541666666666666,0.0,0.0,0.12384615384615386,0.0,1.0,0.0,0.0,1.0
340,0.0,0.0,0.8541666666666666,0.0,0.0,0.5461538461538461,0.0,1.0,0.0,0.0,1.0
343,0.0,0.5,0.5,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0
344,0.0,0.5,0.4375,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0
345,0.0,0.5,0.6666666666666666,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0
346,1.0,0.5,0.4166666666666667,0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.0
347,1.0,0.5,0.75,0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.0
348,1.0,1.0,0.5353982843137254,0.2,0.0,0.2476923076923077,1.0,0.0,0.0,0.0,1.0
350,0.0,1.0,0.7916666666666666,0.0,0.0,0.13326923076923075,0.0,1.0,0.0,0.0,1.0
351,0.0,1.0,0.3958333333333333,0.0,0.0,0.14192307692307693,0.0,1.0,0.0,0.0,1.0
352,0.0,0.0,0.5353982843137254,0.0,0.0,0.5384615384615384,0.0,1.0,0.0,0.0,1.0
353,0.0,1.0,0.22916666666666666,0.2,0.16666666666666666,0.11121846153846153,0.0,1.0,1.0,0.0,0.0
354,0.0,1.0,0.4375,0.2,0.0,0.27384615384615385,0.0,1.0,0.0,0.0,1.0
355,0.0,1.0,0.5353982843137254,0.0,0.0,0.11115384615384614,0.0,1.0,1.0,0.0,0.0
356,0.0,1.0,0.5,0.0,0.0,0.14615384615384616,0.0,1.0,0.0,0.0,1.0
357,1.0,0.0,0.375,0.0,0.16666666666666666,0.8461538461538461,1.0,0.0,0.0,0.0,1.0
358,0.0,0.5,0.7083333333333334,0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.0
359,1.0,1.0,0.5353982843137254,0.0,0.0,0.12121846153846154,1.0,0.0,0.0,1.0,0.0
360,1.0,1.0,0.5353982843137254,0.0,0.0,0.12121846153846154,1.0,0.0,0.0,1.0,0.0
361,0.0,1.0,0.75,0.2,0.6666666666666666,0.4292307692307692,0.0,1.0,0.0,0.0,1.0
362,0.0,0.5,0.5208333333333334,0.2,0.0,0.42647384615384615,0.0,1.0,1.0,0.0,0.0
363,0.0,1.0,0.8541666666666666,0.0,0.16666666666666666,0.2223723076923077,1.0,0.0,1.0,0.0,0.0
364,0.0,1.0,0.6458333333333334,0.0,0.0,0.10846153846153846,0.0,1.0,0.0,0.0,1.0
365,0.0,1.0,0.5353982843137254,0.2,0.0,0.23846153846153847,0.0,1.0,0.0,1.0,0.0
366,0.0,1.0,0.5416666666666666,0.0,0.0,0.11153846153846154,0.0,1.0,0.0,0.0,1.0
368,1.0,1.0,0.5353982843137254,0.0,0.0,0.11121846153846153,1.0,0.0,1.0,0.0,0.0
369,1.0,1.0,0.5353982843137254,0.0,0.0,0.11923076923076924,1.0,0.0,0.0,1.0,0.0
371,1.0,0.0,0.4375,0.2,0.0,0.8529492307692307,0.0,1.0,1.0,0.0,0.0
372,0.0,1.0,0.2916666666666667,0.2,0.0,0.09993538461538462,0.0,1.0,0.0,0.0,1.0
373,0.0,1.0,0.3125,0.0,0.0,0.12384615384615386,0.0,1.0,0.0,0.0,1.0
377,1.0,1.0,0.375,0.0,0.0,0.11153846153846154,1.0,0.0,0.0,0.0,1.0
379,0.0,1.0,0.3333333333333333,0.0,0.0,0.061730769230769235,0.0,1.0,1.0,0.0,0.0
380,0.0,1.0,0.3125,0.0,0.0,0.11961538461538462,0.0,1.0,0.0,0.0,1.0
383,0.0,1.0,0.5833333333333334,0.0,0.0,0.12192307692307693,0.0,1.0,0.0,0.0,1.0
384,1.0,0.0,0.6458333333333334,0.2,0.0,0.8,1.0,0.0,0.0,0.0,1.0
385,0.0,1.0,0.5353982843137254,0.0,0.0,0.12147384615384615,0.0,1.0,0.0,0.0,1.0
388,1.0,0.5,0.6666666666666666,0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.0
389,0.0,1.0,0.5353982843137254,0.0,0.0,0.11891076923076922,0.0,1.0,0.0,1.0,0.0
390,1.0,0.5,0.2708333333333333,0.0,0.0,0.18461538461538463,1.0,0.0,1.0,0.0,0.0
392,1.0,1.0,0.3541666666666667,0.0,0.0,0.11993538461538461,0.0,1.0,0.0,0.0,1.0
393,0.0,1.0,0.5,0.4,0.0,0.12192307692307693,0.0,1.0,0.0,0.0,1.0
395,1.0,1.0,0.4166666666666667,0.0,0.3333333333333333,0.2569230769230769,1.0,0.0,0.0,0.0,1.0
396,0.0,1.0,0.375,0.0,0.0,0.11993538461538461,0.0,1.0,0.0,0.0,1.0
397,0.0,1.0,0.5625,0.0,0.0,0.12083384615384615,1.0,0.0,0.0,0.0,1.0
398,0.0,0.5,0.875,0.0,0.0,0.4,0.0,1.0,0.0,0.0,1.0
399,0.0,0.5,0.3958333333333333,0.0,0.0,0.16153846153846155,0.0,1.0,0.0,0.0,1.0
400,1.0,0.5,0.5,0.0,0.0,0.19461538461538463,1.0,0.0,0.0,0.0,1.0
401,1.0,1.0,0.7291666666666666,0.0,0.0,0.12192307692307693,0.0,1.0,0.0,0.0,1.0
402,0.0,1.0,0.4583333333333333,0.0,0.0,0.12384615384615386,0.0,1.0,0.0,0.0,1.0
403,0.0,1.0,0.3541666666666667,0.2,0.0,0.15115384615384614,1.0,0.0,0.0,0.0,1.0
404,0.0,1.0,0.5,0.2,0.0,0.24384615384615385,0.0,1.0,0.0,0.0,1.0
405,0.0,1.0,0.3333333333333333,0.0,0.0,0.13326923076923075,1.0,0.0,0.0,0.0,1.0
406,0.0,0.5,0.625,0.2,0.0,0.3230769230769231,0.0,1.0,0.0,0.0,1.0
407,0.0,1.0,0.9791666666666666,0.0,0.0,0.11923076923076924,0.0,1.0,0.0,0.0,1.0
409,0.0,1.0,0.3541666666666667,0.0,0.0,0.11961538461538462,0.0,1.0,0.0,0.0,1.0
410,0.0,1.0,0.5353982843137254,0.6,0.16666666666666666,0.3917953846153846,1.0,0.0,0.0,0.0,1.0
411,0.0,1.0,0.5353982843137254,0.0,0.0,0.12147384615384615,0.0,1.0,0.0,0.0,1.0
412,0.0,1.0,0.5353982843137254,0.0,0.0,0.10551230769230768,0.0,1.0,0.0,1.0,0.0
414,0.0,0.5,0.5353982843137254,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
415,1.0,1.0,0.8333333333333334,0.0,0.0,0.12192307692307693,0.0,1.0,0.0,0.0,1.0
416,0.0,1.0,0.5353982843137254,0.0,0.0,0.12384615384615386,1.0,0.0,0.0,0.0,1.0
417,1.0,0.5,0.625,0.2,0.16666666666666666,0.5,1.0,0.0,0.0,0.0,1.0
418,1.0,0.5,0.2916666666666667,0.0,0.3333333333333333,0.2,1.0,0.0,0.0,0.0,1.0
419,0.0,0.5,0.5416666666666666,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0
420,0.0,1.0,0.125,0.0,0.3333333333333333,0.37153846153846154,1.0,0.0,0.0,0.0,1.0
421,0.0,1.0,0.5353982843137254,0.0,0.0,0.12147384615384615,0.0,1.0,1.0,0.0,0.0
422,0.0,1.0,0.3541666666666667,0.0,0.0,0.11897384615384615,0.0,1.0,0.0,1.0,0.0
423,0.0,1.0,0.5208333333333334,0.0,0.0,0.12115384615384615,0.0,1.0,0.0,0.0,1.0
424,0.0,1.0,0.5,0.2,0.16666666666666666,0.22153846153846155,1.0,0.0,0.0,0.0,1.0
425,0.0,1.0,0.2916666666666667,0.2,0.16666666666666666,0.31096153846153846,0.0,1.0,0.0,0.0,1.0
426,0.0,1.0,0.5353982843137254,0.0,0.0,0.11153846153846154,0.0,1.0,0.0,0.0,1.0
427,1.0,0.5,0.5,0.2,0.0,0.4,1.0,0.0,0.0,0.0,1.0
428,1.0,0.5,0.3125,0.0,0.0,0.4,1.0,0.0,0.0,0.0,1.0
429,0.0,1.0,0.5353982843137254,0.0,0.0,0.11923076923076924,0.0,1.0,0.0,1.0,0.0
430,1.0,1.0,0.5833333333333334,0.0,0.0,0.12384615384615386,0.0,1.0,0.0,0.0,1.0
431,1.0,0.0,0.5,0.0,0.0,0.4084615384615385,0.0,1.0,0.0,0.0,1.0
432,1.0,1.0,0.5353982843137254,0.2,0.0,0.2476923076923077,1.0,0.0,0.0,0.0,1.0
433,1.0,0.5,0.7916666666666666,0.2,0.0,0.4,1.0,0.0,0.0,0.0,1.0
434,0.0,1.0,0.2708333333333333,0.0,0.0,0.10961538461538461,0.0,1.0,0.0,0.0,1.0
435,0.0,0.0,0.9583333333333334,0.2,0.0,0.86,0.0,1.0,0.0,0.0,1.0
437,0.0,1.0,0.3541666666666667,0.4,0.3333333333333333,0.5288461538461539,1.0,0.0,0.0,0.0,1.0
438,1.0,0.5,0.4166666666666667,0.4,0.5,0.28846153846153844,1.0,0.0,0.0,0.0,1.0
440,0.0,0.5,0.5625,0.0,0.0,0.16153846153846155,0.0,1.0,0.0,0.0,1.0
441,1.0,0.5,0.8541666666666666,0.2,0.16666666666666666,0.40384615384615385,1.0,0.0,0.0,0.0,1.0
442,0.0,1.0,0.3333333333333333,0.0,0.0,0.14615384615384616,0.0,1.0,0.0,0.0,1.0
443,0.0,1.0,0.4375,0.2,0.0,0.11961538461538462,0.0,1.0,0.0,0.0,1.0
444,1.0,0.5,0.5,0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.0
445,1.0,1.0,0.5353982843137254,0.0,0.0,0.12480769230769231,0.0,1.0,0.0,0.0,1.0
447,1.0,0.5,0.1875,0.0,0.16666666666666666,0.3,1.0,0.0,0.0,0.0,1.0
448,1.0,0.0,0.625,0.0,0.0,0.4084615384615385,0.0,1.0,0.0,0.0,1.0
449,1.0,1.0,0.020833333333333332,0.4,0.16666666666666666,0.29628153846153843,1.0,0.0,1.0,0.0,0.0
450,1.0,0.0,1.0,0.0,0.0,0.46923076923076923,0.0,1.0,0.0,0.0,1.0
451,0.0,0.5,0.6666666666666666,0.2,0.3333333333333333,0.4269230769230769,0.0,1.0,0.0,0.0,1.0
452,0.0,1.0,0.5353982843137254,0.2,0.0,0.30718,0.0,1.0,0.0,0.0,1.0
453,0.0,0.0,0.5416666666666666,0.0,0.0,0.4269230769230769,0.0,1.0,1.0,0.0,0.0
455,0.0,1.0,0.5353982843137254,0.0,0.0,0.12384615384615386,0.0,1.0,0.0,0.0,1.0
456,1.0,1.0,0.5208333333333334,0.0,0.0,0.12147384615384615,0.0,1.0,1.0,0.0,0.0
458,1.0,0.0,0.5353982843137254,0.2,0.0,0.7978846153846153,1.0,0.0,0.0,0.0,1.0
459,1.0,0.5,0.9583333333333334,0.0,0.0,0.16153846153846155,1.0,0.0,0.0,0.0,1.0
460,0.0,1.0,0.5353982843137254,0.0,0.0,0.11923076923076924,0.0,1.0,0.0,1.0,0.0
461,1.0,0.0,0.9166666666666666,0.0,0.0,0.4084615384615385,0.0,1.0,0.0,0.0,1.0
462,0.0,1.0,0.625,0.0,0.0,0.12384615384615386,0.0,1.0,0.0,0.0,1.0
463,0.0,0.0,0.8958333333333334,0.0,0.0,0.5923076923076923,0.0,1.0,0.0,0.0,1.0
464,0.0,0.5,0.9166666666666666,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0
465,0.0,1.0,0.5353982843137254,0.0,0.0,0.12384615384615386,0.0,1.0,0.0,0.0,1.0
466,0.0,1.0,0.7083333333333334,0.0,0.0,0.10846153846153846,0.0,1.0,0.0,0.0,1.0
467,0.0,0.5,0.5353982843137254,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
469,0.0,1.0,0.5353982843137254,0.0,0.0,0.11884615384615384,0.0,1.0,0.0,1.0,0.0
471,0.0,1.0,0.5353982843137254,0.0,0.0,0.11153846153846154,0.0,1.0,0.0,0.0,1.0
472,0.0,1.0,0.7083333333333334,0.0,0.0,0.13326923076923075,0.0,1.0,0.0,0.0,1.0
473,1.0,0.5,0.6041666666666666,0.2,0.3333333333333333,0.4269230769230769,1.0,0.0,0.0,0.0,1.0
474,1.0,0.5,0.3958333333333333,0.0,0.0,0.21218,1.0,0.0,1.0,0.0,0.0
475,0.0,1.0,0.375,0.0,0.0,0.15134615384615385,1.0,0.0,0.0,0.0,1.0
476,0.0,0.0,0.5353982843137254,0.0,0.0,0.8,0.0,1.0,0.0,0.0,1.0
477,0.0,0.5,0.625,0.2,0.0,0.3230769230769231,0.0,1.0,0.0,0.0,1.0
478,0.0,1.0,0.5208333333333334,0.2,0.0,0.10839692307692307,0.0,1.0,0.0,0.0,1.0
479,0.0,1.0,0.375,0.0,0.0,0.11570461538461539,0.0,1.0,0.0,0.0,1.0
481,0.0,1.0,0.10416666666666667,1.0,0.3333333333333333,0.7215384615384615,0.0,1.0,0.0,0.0,1.0
482,0.0,0.5,0.5353982843137254,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
483,0.0,1.0,0.9583333333333334,0.0,0.0,0.12384615384615386,0.0,1.0,0.0,0.0,1.0
486,0.0,1.0,0.5353982843137254,0.6,0.16666666666666666,0.3917953846153846,1.0,0.0,0.0,0.0,1.0
489,0.0,1.0,0.5416666666666666,0.0,0.0,0.12384615384615386,0.0,1.0,0.0,0.0,1.0
490,1.0,1.0,0.10416666666666667,0.2,0.16666666666666666,0.24461538461538462,0.0,1.0,0.0,0.0,1.0
491,0.0,1.0,0.5353982843137254,0.2,0.0,0.30718,0.0,1.0,0.0,0.0,1.0
492,0.0,1.0,0.3541666666666667,0.0,0.0,0.11153846153846154,0.0,1.0,0.0,0.0,1.0
495,0.0,1.0,0.3541666666666667,0.0,0.0,0.12384615384615386,0.0,1.0,0.0,0.0,1.0
496,0.0,1.0,0.5353982843137254,0.0,0.0,0.22243538461538462,0.0,1.0,1.0,0.0,0.0
498,0.0,1.0,0.5353982843137254,0.0,0.0,0.2323076923076923,0.0,1.0,0.0,0.0,1.0
500,0.0,1.0,0.4166666666666667,0.0,0.0,0.11993538461538461,0.0,1.0,0.0,0.0,1.0
501,0.0,1.0,0.2708333333333333,0.0,0.0,0.13326923076923075,0.0,1.0,0.0,0.0,1.0
502,0.0,1.0,0.3541666666666667,0.0,0.0,0.11923076923076924,1.0,0.0,0.0,1.0,0.0
503,0.0,1.0,0.5353982843137254,0.0,0.0,0.11737230769230769,1.0,0.0,0.0,1.0,0.0
504,0.0,1.0,0.6875,0.0,0.0,0.1475,1.0,0.0,0.0,0.0,1.0
507,1.0,0.5,0.6041666666666666,0.0,0.3333333333333333,0.4,1.0,0.0,0.0,0.0,1.0
508,1.0,0.0,0.5353982843137254,0.0,0.0,0.4084615384615385,0.0,1.0,0.0,0.0,1.0
509,0.0,1.0,0.5,0.0,0.0,0.3465384615384615,0.0,1.0,0.0,0.0,1.0
510,1.0,1.0,0.4583333333333333,0.0,0.0,0.8691661538461539,0.0,1.0,0.0,0.0,1.0
511,1.0,1.0,0.5208333333333334,0.0,0.0,0.11923076923076924,0.0,1.0,0.0,1.0,0.0
512,0.0,1.0,0.5353982843137254,0.0,0.0,0.12384615384615386,0.0,1.0,0.0,0.0,1.0
513,1.0,0.0,0.6666666666666666,0.0,0.0,0.40442307692307694,0.0,1.0,0.0,0.0,1.0
515,0.0,1.0,0.4166666666666667,0.0,0.0,0.11532,0.0,1.0,0.0,0.0,1.0
516,0.0,0.0,0.8958333333333334,0.0,0.0,0.5233969230769231,0.0,1.0,0.0,0.0,1.0
517,1.0,0.5,0.625,0.0,0.0,0.16153846153846155,1.0,0.0,0.0,0.0,1.0
518,0.0,1.0,0.5353982843137254,0.0,0.0,0.37153846153846154,0.0,1.0,0.0,1.0,0.0
519,1.0,0.5,0.6666666666666666,0.2,0.0,0.4,1.0,0.0,0.0,0.0,1.0
520,0.0,1.0,0.5833333333333334,0.0,0.0,0.12147384615384615,0.0,1.0,0.0,0.0,1.0
522,0.0,1.0,0.375,0.0,0.0,0.12147384615384615,0.0,1.0,0.0,0.0,1.0
523,0.0,1.0,0.5353982843137254,0.0,0.0,0.11115384615384614,0.0,1.0,1.0,0.0,0.0
524,1.0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.8919876923076923,1.0,0.0,1.0,0.0,0.0
525,0.0,1.0,0.5353982843137254,0.0,0.0,0.11121846153846153,0.0,1.0,1.0,0.0,0.0
526,0.0,1.0,0.7604166666666666,0.0,0.0,0.11923076923076924,0.0,1.0,0.0,1.0,0.0
527,1.0,0.5,0.9583333333333334,0.0,0.0,0.16153846153846155,1.0,0.0,0.0,0.0,1.0
529,0.0,1.0,0.7291666666666666,0.0,0.0,0.12192307692307693,0.0,1.0,0.0,0.0,1.0
530,0.0,0.5,0.3958333333333333,0.4,0.16666666666666666,0.17692307692307693,0.0,1.0,0.0,0.0,1.0
532,0.0,1.0,0.5353982843137254,0.0,0.0,0.11121846153846153,0.0,1.0,1.0,0.0,0.0
533,0.0,1.0,0.2708333333333333,0.2,0.16666666666666666,0.11121846153846153,0.0,1.0,1.0,0.0,0.0
534,1.0,1.0,0.5353982843137254,0.0,0.3333333333333333,0.34397384615384613,1.0,0.0,1.0,0.0,0.0
535,0.0,1.0,0.5416666666666666,0.0,0.0,0.13326923076923075,1.0,0.0,0.0,0.0,1.0
536,1.0,0.5,0.0625,0.0,0.3333333333333333,0.40384615384615385,1.0,0.0,0.0,0.0,1.0
537,0.0,0.0,0.8541666666666666,0.0,0.0,0.4084615384615385,0.0,1.0,0.0,0.0,1.0
539,0.0,1.0,0.5353982843137254,0.0,0.0,0.2230769230769231,0.0,1.0,0.0,0.0,1.0
540,1.0,0.0,0.375,0.0,0.3333333333333333,0.7615384615384615,1.0,0.0,1.0,0.0,0.0
542,0.0,1.0,0.10416666666666667,0.8,0.3333333333333333,0.48115384615384615,1.0,0.0,0.0,0.0,1.0
543,0.0,1.0,0.14583333333333334,0.8,0.3333333333333333,0.48115384615384615,1.0,0.0,0.0,0.0,1.0
544,1.0,0.5,0.5833333333333334,0.2,0.0,0.4,0.0,1.0,0.0,0.0,1.0
547,1.0,0.5,0.3125,0.2,0.0,0.4,1.0,0.0,0.0,0.0,1.0
548,1.0,0.5,0.5353982843137254,0.0,0.0,0.21326923076923077,0.0,1.0,1.0,0.0,0.0
549,0.0,1.0,0.6041666666666666,0.2,0.16666666666666666,0.31576923076923075,0.0,1.0,0.0,0.0,1.0
550,1.0,0.5,0.08333333333333333,0.2,0.16666666666666666,0.5653846153846154,0.0,1.0,0.0,0.0,1.0
552,0.0,0.5,0.4791666666666667,0.0,0.0,0.4,0.0,1.0,0.0,0.0,1.0
553,0.0,1.0,0.5353982843137254,0.0,0.0,0.12044923076923077,0.0,1.0,0.0,1.0,0.0
554,1.0,1.0,0.375,0.0,0.0,0.11115384615384614,0.0,1.0,1.0,0.0,0.0
555,1.0,1.0,0.375,0.0,0.0,0.11961538461538462,1.0,0.0,0.0,0.0,1.0
557,1.0,0.0,0.9166666666666666,0.2,0.0,0.6092307692307692,1.0,0.0,1.0,0.0,0.0
560,1.0,1.0,0.6666666666666666,0.2,0.0,0.2676923076923077,1.0,0.0,0.0,0.0,1.0
561,0.0,1.0,0.5353982843137254,0.0,0.0,0.11923076923076924,0.0,1.0,0.0,1.0,0.0
562,0.0,1.0,0.75,0.0,0.0,0.12147384615384615,0.0,1.0,0.0,0.0,1.0
563,0.0,0.5,0.5,0.0,0.0,0.2076923076923077,0.0,1.0,0.0,0.0,1.0
564,0.0,1.0,0.5353982843137254,0.0,0.0,0.12384615384615386,0.0,1.0,0.0,0.0,1.0
565,0.0,1.0,0.5353982843137254,0.0,0.0,0.12384615384615386,1.0,0.0,0.0,0.0,1.0
566,0.0,1.0,0.4166666666666667,0.4,0.0,0.37153846153846154,0.0,1.0,0.0,0.0,1.0
567,0.0,1.0,0.3125,0.0,0.0,0.12147384615384615,0.0,1.0,0.0,0.0,1.0
568,0.0,1.0,0.5208333333333334,0.0,0.6666666666666666,0.3242307692307692,1.0,0.0,0.0,0.0,1.0
569,0.0,1.0,0.5353982843137254,0.0,0.0,0.11121846153846153,0.0,1.0,1.0,0.0,0.0
570,1.0,1.0,0.5833333333333334,0.0,0.0,0.12083384615384615,0.0,1.0,0.0,0.0,1.0
573,1.0,0.0,0.6666666666666666,0.0,0.0,0.40596153846153843,0.0,1.0,0.0,0.0,1.0
574,1.0,1.0,0.5353982843137254,0.0,0.0,0.11923076923076924,1.0,0.0,0.0,1.0,0.0
575,0.0,1.0,0.25,0.0,0.0,0.12384615384615386,0.0,1.0,0.0,0.0,1.0
576,0.0,1.0,0.3125,0.0,0.0,0.2230769230769231,0.0,1.0,0.0,0.0,1.0
577,1.0,0.5,0.625,0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.0
578,1.0,0.0,0.7291666666666666,0.2,0.0,0.86,1.0,0.0,0.0,0.0,1.0
579,0.0,1.0,0.5353982843137254,0.2,0.0,0.22243538461538462,1.0,0.0,1.0,0.0,0.0
580,1.0,1.0,0.5833333333333334,0.0,0.0,0.12192307692307693,0.0,1.0,0.0,0.0,1.0
581,1.0,0.5,0.4375,0.2,0.16666666666666666,0.46153846153846156,1.0,0.0,0.0,0.0,1.0
584,0.0,0.0,0.6666666666666666,0.0,0.0,0.6173076923076923,0.0,1.0,1.0,0.0,0.0
585,0.0,1.0,0.5353982843137254,0.0,0.0,0.13403846153846155,0.0,1.0,1.0,0.0,0.0
587,0.0,0.5,0.8958333333333334,0.0,0.0,0.23076923076923078,0.0,1.0,0.0,0.0,1.0
589,0.0,1.0,0.375,0.0,0.0,0.12384615384615386,0.0,1.0,0.0,0.0,1.0
590,0.0,1.0,0.5353982843137254,0.0,0.0,0.12384615384615386,0.0,1.0,0.0,0.0,1.0
591,0.0,1.0,0.6458333333333334,0.0,0.0,0.10961538461538461,0.0,1.0,0.0,0.0,1.0
593,0.0,1.0,0.8958333333333334,0.0,0.0,0.11153846153846154,0.0,1.0,0.0,0.0,1.0
594,0.0,1.0,0.5353982843137254,0.0,0.3333333333333333,0.11923076923076924,1.0,0.0,0.0,1.0,0.0
595,0.0,0.5,0.6875,0.2,0.0,0.4,0.0,1.0,0.0,0.0,1.0
596,0.0,1.0,0.6666666666666666,0.2,0.16666666666666666,0.37153846153846154,0.0,1.0,0.0,0.0,1.0
597,1.0,0.5,0.5353982843137254,0.0,0.0,0.5076923076923077,1.0,0.0,0.0,0.0,1.0
598,0.0,1.0,0.9375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
599,0.0,1.0,0.5353982843137254,0.0,0.0,0.11115384615384614,0.0,1.0,1.0,0.0,0.0
600,1.0,0.0,0.9375,0.2,0.0,0.8758338461538462,0.0,1.0,1.0,0.0,0.0
601,1.0,0.5,0.4166666666666667,0.4,0.16666666666666666,0.4153846153846154,1.0,0.0,0.0,0.0,1.0
602,0.0,1.0,0.5353982843137254,0.0,0.0,0.12147384615384615,0.0,1.0,0.0,0.0,1.0
603,0.0,0.0,0.5353982843137254,0.0,0.0,0.6523076923076923,0.0,1.0,0.0,0.0,1.0
604,0.0,1.0,0.8333333333333334,0.0,0.0,0.12384615384615386,0.0,1.0,0.0,0.0,1.0
605,1.0,0.0,0.6458333333333334,0.0,0.0,0.4084615384615385,0.0,1.0,1.0,0.0,0.0
606,0.0,1.0,0.6666666666666666,0.2,0.0,0.23923076923076925,0.0,1.0,0.0,0.0,1.0
607,0.0,1.0,0.5416666666666666,0.0,0.0,0.12147384615384615,0.0,1.0,0.0,0.0,1.0
608,1.0,0.0,0.4791666666666667,0.0,0.0,0.46923076923076923,0.0,1.0,0.0,0.0,1.0
609,1.0,0.5,0.375,0.2,0.3333333333333333,0.63968,1.0,0.0,1.0,0.0,0.0
611,0.0,1.0,0.7291666666666666,0.2,0.8333333333333334,0.48115384615384615,1.0,0.0,0.0,0.0,1.0
612,0.0,1.0,0.5353982843137254,0.0,0.0,0.10846153846153846,0.0,1.0,0.0,0.0,1.0
613,1.0,1.0,0.5353982843137254,0.2,0.0,0.23846153846153847,1.0,0.0,0.0,1.0,0.0
614,0.0,1.0,0.5353982843137254,0.0,0.0,0.11923076923076924,0.0,1.0,0.0,1.0,0.0
615,0.0,1.0,0.6458333333333334,0.0,0.0,0.12384615384615386,0.0,1.0,0.0,0.0,1.0
616,1.0,0.5,0.4166666666666667,0.2,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0
617,0.0,1.0,0.625,0.2,0.16666666666666666,0.22153846153846155,0.0,1.0,0.0,0.0,1.0
618,0.0,1.0,0.4583333333333333,0.2,0.0,0.2476923076923077,1.0,0.0,0.0,0.0,1.0
619,1.0,0.5,0.0,0.4,0.16666666666666666,0.6,1.0,0.0,0.0,0.0,1.0
620,0.0,0.5,0.4583333333333333,0.0,0.0,0.16153846153846155,0.0,1.0,0.0,0.0,1.0
621,0.0,1.0,0.4791666666666667,0.2,0.0,0.2223723076923077,0.0,1.0,1.0,0.0,0.0
622,1.0,0.0,0.7916666666666666,0.2,0.0,0.8085261538461539,0.0,1.0,0.0,0.0,1.0
623,1.0,1.0,0.3333333333333333,0.2,0.16666666666666666,0.24218,0.0,1.0,1.0,0.0,0.0
624,0.0,1.0,0.3541666666666667,0.0,0.0,0.12083384615384615,0.0,1.0,0.0,0.0,1.0
625,0.0,1.0,0.3541666666666667,0.0,0.0,0.2476923076923077,0.0,1.0,0.0,0.0,1.0
629,0.0,1.0,0.4583333333333333,0.0,0.0,0.12147384615384615,0.0,1.0,0.0,0.0,1.0
630,0.0,1.0,0.5353982843137254,0.0,0.0,0.11897384615384615,0.0,1.0,0.0,1.0,0.0
632,0.0,1.0,0.9791666666666666,0.0,0.0,0.10852615384615384,0.0,1.0,0.0,0.0,1.0
633,1.0,0.0,0.5833333333333334,0.0,0.0,0.46923076923076923,0.0,1.0,1.0,0.0,0.0
634,0.0,0.0,0.5353982843137254,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
635,0.0,1.0,0.10416666666666667,0.6,0.3333333333333333,0.4292307692307692,1.0,0.0,0.0,0.0,1.0
636,1.0,0.5,0.5,0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.0
637,0.0,1.0,0.5833333333333334,0.0,0.0,0.12192307692307693,0.0,1.0,0.0,0.0,1.0
638,0.0,0.5,0.5625,0.2,0.16666666666666666,0.40384615384615385,0.0,1.0,0.0,0.0,1.0
639,0.0,1.0,0.7708333333333334,0.0,0.8333333333333334,0.6105769230769231,1.0,0.0,0.0,0.0,1.0
640,0.0,1.0,0.5353982843137254,0.2,0.0,0.2476923076923077,0.0,1.0,0.0,0.0,1.0
